year_film,year_ceremony,ceremony,category,name,film,winner
1992,1993,65,MUSIC (Original Score),Alan Menken,Aladdin,TRUE
1992,1993,65,MUSIC (Original Score),Jerry Goldsmith,Basic Instinct,FALSE
1992,1993,65,MUSIC (Original Score),John Barry,Chaplin,FALSE
1992,1993,65,MUSIC (Original Score),Richard Robbins,Howards End,FALSE
1992,1993,65,MUSIC (Original Score),Mark Isham,A River Runs through It,FALSE
1992,1993,65,MUSIC (Original Song),Music by Robert Kraft; Lyric by Arne Glimcher,The Mambo Kings,FALSE
1992,1993,65,MUSIC (Original Song),Music by Alan Menken; Lyric by Howard Ashman,Aladdin,FALSE
1992,1993,65,MUSIC (Original Song),Music by David Foster; Lyric by Linda Thompson,The Bodyguard,FALSE
1992,1993,65,MUSIC (Original Song),Music by Jud Friedman; Lyric by Allan Rich,The Bodyguard,FALSE
1992,1993,65,MUSIC (Original Song),Music by Alan Menken; Lyric by Tim Rice,Aladdin,TRUE
1992,1993,65,BEST PICTURE,"Stephen Woolley, Producer",The Crying Game,FALSE
1992,1993,65,BEST PICTURE,"David Brown, Rob Reiner and Andrew Scheinman, Producers",A Few Good Men,FALSE
1992,1993,65,BEST PICTURE,"Ismail Merchant, Producer",Howards End,FALSE
1992,1993,65,BEST PICTURE,"Martin Brest, Producer",Scent of a Woman,FALSE
1992,1993,65,BEST PICTURE,"Clint Eastwood, Producer",Unforgiven,TRUE
1992,1993,65,SHORT FILM (Animated),Peter Lord,Adam,FALSE
1992,1993,65,SHORT FILM (Animated),Joan C. Gratz,Mona Lisa Descending a Staircase,TRUE
1992,1993,65,SHORT FILM (Animated),Michaela Pavlátová,"Reci, Reci, Reci... (Words, Words, Words)",FALSE
1992,1993,65,SHORT FILM (Animated),Paul Berry,The Sandman,FALSE
1992,1993,65,SHORT FILM (Animated),Barry J.C. Purves,Screen Play,FALSE
1992,1993,65,SHORT FILM (Live Action),"Jonathan Darby, Jana Sue Memel",Contact,FALSE
1992,1993,65,SHORT FILM (Live Action),Matt Palmieri,Cruise Control,FALSE
1992,1993,65,SHORT FILM (Live Action),Christian M. Taylor,The Lady in Waiting,FALSE
1992,1993,65,SHORT FILM (Live Action),Sam Karmann,Omnibus,TRUE
1992,1993,65,SHORT FILM (Live Action),"Kenneth Branagh, David Parfitt",Swan Song,FALSE
1992,1993,65,SOUND,"Terry Porter, Mel Metcalfe, David J. Hudson, Doc Kane",Aladdin,FALSE
1992,1993,65,SOUND,"Kevin O'Connell, Rick Kline, Bob Eber",A Few Good Men,FALSE
1992,1993,65,SOUND,"Chris Jenkins, Doug Hemphill, Mark Smith, Simon Kaye",The Last of the Mohicans,TRUE
1992,1993,65,SOUND,"Don Mitchell, Frank A. Montaño, Rick Hart, Scott Smith",Under Siege,FALSE
1992,1993,65,SOUND,"Les Fresholtz, Vern Poore, Dick Alexander, Rob Young",Unforgiven,FALSE
1992,1993,65,SOUND EFFECTS EDITING,Mark Mangini,Aladdin,FALSE
1992,1993,65,SOUND EFFECTS EDITING,"Tom C. McCarthy, David E. Stone",Bram Stoker's Dracula,TRUE
1992,1993,65,SOUND EFFECTS EDITING,"John Leveque, Bruce Stambler",Under Siege,FALSE
1992,1993,65,VISUAL EFFECTS,"Richard Edlund, Alec Gillis, Tom Woodruff, Jr., George Gibbs",Alien 3,FALSE
1992,1993,65,VISUAL EFFECTS,"Michael Fink, Craig Barron, John Bruno, Dennis Skotak",Batman Returns,FALSE
1992,1993,65,VISUAL EFFECTS,"Ken Ralston, Doug Chiang, Doug Smythe, Tom Woodruff, Jr.",Death Becomes Her,TRUE
1992,1993,65,WRITING (Screenplay Based on Material Previously Produced or Published),Peter Barnes,Enchanted April,FALSE
1992,1993,65,WRITING (Screenplay Based on Material Previously Produced or Published),Ruth Prawer Jhabvala,Howards End,TRUE
1992,1993,65,WRITING (Screenplay Based on Material Previously Produced or Published),Michael Tolkin,The Player,FALSE
1992,1993,65,WRITING (Screenplay Based on Material Previously Produced or Published),Richard Friedenberg,A River Runs through It,FALSE
1992,1993,65,WRITING (Screenplay Based on Material Previously Produced or Published),Bo Goldman,Scent of a Woman,FALSE
1992,1993,65,WRITING (Screenplay Written Directly for the Screen),Neil Jordan,The Crying Game,TRUE
1992,1993,65,WRITING (Screenplay Written Directly for the Screen),Woody Allen,Husbands and Wives,FALSE
1992,1993,65,WRITING (Screenplay Written Directly for the Screen),"George Miller, Nick Enright",Lorenzo's Oil,FALSE
1992,1993,65,WRITING (Screenplay Written Directly for the Screen),John Sayles,Passion Fish,FALSE
1992,1993,65,WRITING (Screenplay Written Directly for the Screen),David Webb Peoples,Unforgiven,FALSE
1992,1993,65,JEAN HERSHOLT HUMANITARIAN AWARD,Audrey Hepburn,,TRUE
1992,1993,65,JEAN HERSHOLT HUMANITARIAN AWARD,Elizabeth Taylor,,TRUE
1992,1993,65,HONORARY AWARD, Federico Fellini in recognition of his place as one of the screen's master storytellers.,,TRUE
1993,1994,66,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,In the Name of the Father,FALSE
1993,1994,66,ACTOR IN A LEADING ROLE,Laurence Fishburne,What's Love Got to Do with It,FALSE
1993,1994,66,ACTOR IN A LEADING ROLE,Tom Hanks,Philadelphia,TRUE
1993,1994,66,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Remains of the Day,FALSE
1993,1994,66,ACTOR IN A LEADING ROLE,Liam Neeson,Schindler's List,FALSE
1993,1994,66,ACTOR IN A SUPPORTING ROLE,Leonardo DiCaprio,What's Eating Gilbert Grape,FALSE
1993,1994,66,ACTOR IN A SUPPORTING ROLE,Ralph Fiennes,Schindler's List,FALSE
1993,1994,66,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,The Fugitive,TRUE
1993,1994,66,ACTOR IN A SUPPORTING ROLE,John Malkovich,In the Line of Fire,FALSE
1993,1994,66,ACTOR IN A SUPPORTING ROLE,Pete Postlethwaite,In the Name of the Father,FALSE
1993,1994,66,ACTRESS IN A LEADING ROLE,Angela Bassett,What's Love Got to Do with It,FALSE
1993,1994,66,ACTRESS IN A LEADING ROLE,Stockard Channing,Six Degrees of Separation,FALSE
1993,1994,66,ACTRESS IN A LEADING ROLE,Holly Hunter,The Piano,TRUE
1993,1994,66,ACTRESS IN A LEADING ROLE,Emma Thompson,The Remains of the Day,FALSE
1993,1994,66,ACTRESS IN A LEADING ROLE,Debra Winger,Shadowlands,FALSE
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,The Firm,FALSE
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Anna Paquin,The Piano,TRUE
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Rosie Perez,Fearless,FALSE
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Winona Ryder,The Age of Innocence,FALSE
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Emma Thompson,In the Name of the Father,FALSE
1993,1994,66,ART DIRECTION,Art Direction:  Ken Adam;  Set Decoration:  Marvin March,Addams Family Values,FALSE
1993,1994,66,ART DIRECTION,Art Direction:  Dante Ferretti;  Set Decoration:  Robert J. Franco,The Age of Innocence,FALSE
1993,1994,66,ART DIRECTION,"Art Direction:  Ben Van Os, Jan Roelfs",Orlando,FALSE
1993,1994,66,ART DIRECTION,Art Direction:  Luciana Arrighi;  Set Decoration:  Ian Whittaker,The Remains of the Day,FALSE
1993,1994,66,ART DIRECTION,Art Direction:  Allan Starski;  Set Decoration:  Ewa Braun,Schindler's List,TRUE
1993,1994,66,CINEMATOGRAPHY,Gu Changwei,Farewell My Concubine,FALSE
1993,1994,66,CINEMATOGRAPHY,Michael Chapman,The Fugitive,FALSE
1993,1994,66,CINEMATOGRAPHY,Stuart Dryburgh,The Piano,FALSE
1993,1994,66,CINEMATOGRAPHY,Janusz Kaminski,Schindler's List,TRUE
1993,1994,66,CINEMATOGRAPHY,Conrad L. Hall,Searching for Bobby Fischer,FALSE
1993,1994,66,COSTUME DESIGN,Gabriella Pescucci,The Age of Innocence,TRUE
1993,1994,66,COSTUME DESIGN,Sandy Powell,Orlando,FALSE
1993,1994,66,COSTUME DESIGN,Janet Patterson,The Piano,FALSE
1993,1994,66,COSTUME DESIGN,"Jenny Beavan, John Bright",The Remains of the Day,FALSE
1993,1994,66,COSTUME DESIGN,Anna Biedrzycka-Sheppard,Schindler's List,FALSE
1993,1994,66,DIRECTING,Jim Sheridan,In the Name of the Father,FALSE
1993,1994,66,DIRECTING,Jane Campion,The Piano,FALSE
1993,1994,66,DIRECTING,James Ivory,The Remains of the Day,FALSE
1993,1994,66,DIRECTING,Steven Spielberg,Schindler's List,TRUE
1993,1994,66,DIRECTING,Robert Altman,Short Cuts,FALSE
1993,1994,66,DOCUMENTARY (Feature),"David Paperny, Arthur Ginsberg",The Broadcast Tapes of Dr. Peter,FALSE
1993,1994,66,DOCUMENTARY (Feature),"Susan Todd, Andrew Young",Children of Fate,FALSE
1993,1994,66,DOCUMENTARY (Feature),"David Collier, Betsy Thompson",For Better or for Worse,FALSE
1993,1994,66,DOCUMENTARY (Feature),"Susan Raymond, Alan Raymond",I Am a Promise: The Children of Stanton Elementary School,TRUE
1993,1994,66,DOCUMENTARY (Feature),"D.A. Pennebaker, Chris Hegedus",The War Room,FALSE
1993,1994,66,DOCUMENTARY (Short Subject),"Steven Cantor, Peter Spirer",Blood Ties: The Life and Work of Sally Mann,FALSE
1993,1994,66,DOCUMENTARY (Short Subject),"Elaine Holliman, Jason Schneider",Chicks in White Satin,FALSE
1993,1994,66,DOCUMENTARY (Short Subject),"Margaret Lazarus, Renner Wunderlich",Defending Our Lives,TRUE
1993,1994,66,FILM EDITING,"Dennis Virkler, David Finfer, Dean Goodhill, Don Brochu, Richard Nord, Dov Hoenig",The Fugitive,FALSE
1993,1994,66,FILM EDITING,Anne V. Coates,In the Line of Fire,FALSE
1993,1994,66,FILM EDITING,Gerry Hambling,In the Name of the Father,FALSE
1993,1994,66,FILM EDITING,Veronika Jenet,The Piano,FALSE
1993,1994,66,FILM EDITING,Michael Kahn,Schindler's List,TRUE
1993,1994,66,FOREIGN LANGUAGE FILM,Spain,Belle Epoque,TRUE
1993,1994,66,FOREIGN LANGUAGE FILM,Hong Kong,Farewell My Concubine,FALSE
1993,1994,66,FOREIGN LANGUAGE FILM,United Kingdom,Hedd Wyn,FALSE
1993,1994,66,FOREIGN LANGUAGE FILM,Vietnam,The Scent of Green Papaya,FALSE
1993,1994,66,FOREIGN LANGUAGE FILM,Taiwan,The Wedding Banquet,FALSE
1993,1994,66,MAKEUP,"Greg Cannom, Ve Neill, Yolanda Toussieng",Mrs. Doubtfire,TRUE
1993,1994,66,MAKEUP,"Carl Fullerton, Alan D'Angerio",Philadelphia,FALSE
1993,1994,66,MAKEUP,"Christina Smith, Matthew Mungle, Judy Alexander Cory",Schindler's List,FALSE
1993,1994,66,MUSIC (Original Score),Elmer Bernstein,The Age of Innocence,FALSE
1993,1994,66,MUSIC (Original Score),Dave Grusin,The Firm,FALSE
1993,1994,66,MUSIC (Original Score),James Newton Howard,The Fugitive,FALSE
1993,1994,66,MUSIC (Original Score),Richard Robbins,The Remains of the Day,FALSE
1993,1994,66,MUSIC (Original Score),John Williams,Schindler's List,TRUE
1993,1994,66,MUSIC (Original Song),"Music and Lyric by Janet Jackson, James Harris III and Terry Lewis",Poetic Justice,FALSE
1993,1994,66,MUSIC (Original Song),"Music and Lyric by Carole Bayer Sager, James Ingram and Clif Magness",Beethoven's 2nd,FALSE
1993,1994,66,MUSIC (Original Song),Music and Lyric by Neil Young,Philadelphia,FALSE
1993,1994,66,MUSIC (Original Song),Music and Lyric by Bruce Springsteen,Philadelphia,TRUE
1993,1994,66,MUSIC (Original Song),Music by Marc Shaiman; Lyric by Ramsey McLean,Sleepless in Seattle,FALSE
1993,1994,66,BEST PICTURE,"Arnold Kopelson, Producer",The Fugitive,FALSE
1993,1994,66,BEST PICTURE,"Jim Sheridan, Producer",In the Name of the Father,FALSE
1993,1994,66,BEST PICTURE,"Jan Chapman, Producer",The Piano,FALSE
1993,1994,66,BEST PICTURE,"Mike Nichols, John Calley and Ismail Merchant, Producers",The Remains of the Day,FALSE
1993,1994,66,BEST PICTURE,"Steven Spielberg, Gerald R. Molen and Branko Lustig, Producers",Schindler's List,TRUE
1993,1994,66,SHORT FILM (Animated),Stephen Palmer,Blindscape,FALSE
1993,1994,66,SHORT FILM (Animated),"Frédéric Back, Hubert Tison",The Mighty River,FALSE
1993,1994,66,SHORT FILM (Animated),"Bob Godfrey, Kevin Baldwin",Small Talk,FALSE
1993,1994,66,SHORT FILM (Animated),Mark Baker,The Village,FALSE
1993,1994,66,SHORT FILM (Animated),Nick Park,The Wrong Trousers,TRUE
1993,1994,66,SHORT FILM (Live Action),Pepe Danquart,Black Rider (Schwarzfahrer),TRUE
1993,1994,66,SHORT FILM (Live Action),"Stacy Title, Jonathan Penner",Down on the Waterfront,FALSE
1993,1994,66,SHORT FILM (Live Action),"Susan Seidelman, Jonathan Brett",The Dutch Master,FALSE
1993,1994,66,SHORT FILM (Live Action),"Peter Weller, Jana Sue Memel",Partners,FALSE
1993,1994,66,SHORT FILM (Live Action),Didier Flamand,The Screw (La Vis),FALSE
